id,lat,long
340, 56.409613666666665, 40.97564051666667
341, 56.40941248333334, 40.97592808333333
342, 56.40941248333334, 40.97592808333333
344, 56.409613666666665, 40.97564051666667
345, 56.409613666666665, 40.97564051666667
346, 56.409613666666665, 40.97564051666667
347, 56.409613666666665, 40.97564051666667
348, 56.409613666666665, 40.97564051666667
349, 56.409613666666665, 40.97564051666667
350, 56.409613666666665, 40.97564051666667
351, 56.409613666666665, 40.97564051666667
359, 56.40961359999999, 40.97564055000001
360, 56.40961359999999, 40.97564055000001
361, 56.40961363333333, 40.97564056666666
362, 56.40961363333333, 40.97564056666666
363, 56.40961359999999, 40.97564058333333
364, 56.40961354999999, 40.9756406
365, 56.40961354999999, 40.9756406
366, 56.409613499999985, 40.97564061666667
367, 56.409612383333325, 40.97564061666667
368, 56.409612383333325, 40.97564061666667
369, 56.409612383333325, 40.97564058333333
370, 56.4096124, 40.97564056666666
371, 56.40961348333333, 40.975640633333335
372, 56.4096124, 40.97564056666666
373, 56.40961211666666, 40.975640883333334
374, 56.40961348333333, 40.975640633333335
375, 56.409612083333336, 40.975640866666666
376, 56.40961343333334, 40.975640633333335
377, 56.40961341666666, 40.975640633333335
378, 56.40961341666666, 40.975640633333335
379, 56.40961335, 40.975640633333335
380, 56.40961313333334, 40.9756406
381, 56.40961313333334, 40.9756406
382, 56.40961333333333, 40.975640633333335
383, 56.40961356666667, 40.97564065
384, 56.40961356666667, 40.97564065
385, 56.40961343333334, 40.9756406
386, 56.409613166666674, 40.975640533333326
387, 56.409613166666674, 40.975640533333326
388, 56.40961314999999, 40.97564058333333
389, 56.40961314999999, 40.97564058333333
390, 56.40961298333334, 40.97564056666666
391, 56.40961278333332, 40.97564056666666
392, 56.40961278333332, 40.97564056666666
393, 56.409612816666666, 40.97564056666666
394, 56.4096128, 40.97564056666666
395, 56.4096128, 40.97564056666666
396, 56.40961285, 40.97564056666666
397, 56.4096129, 40.97564058333333
398, 56.4096129, 40.97564058333333
399, 56.4096128, 40.97564058333333
400, 56.409612816666666, 40.97564056666666
401, 56.409612816666666, 40.97564056666666
402, 56.40961273333334, 40.97564058333333
403, 56.40961260000001, 40.97564056666666
404, 56.40961260000001, 40.97564056666666
405, 56.409612683333336, 40.97564058333333
406, 56.40961260000001, 40.97564058333333
407, 56.40961260000001, 40.97564058333333
408, 56.409612450000004, 40.9756406
409, 56.40961253333334, 40.9756406
410, 56.40961253333334, 40.9756406
411, 56.4096125, 40.97564058333333
412, 56.40961241666667, 40.9756406
413, 56.40961241666667, 40.9756406
414, 56.409612083333336, 40.975640866666666
415, 56.40961213333334, 40.975640866666666
416, 56.409611250000005, 40.97564221666667
417, 56.409611250000005, 40.97564221666667
418, 56.40961133333333, 40.975642183333335
419, 56.409611349999984, 40.97564211666667
420, 56.409611349999984, 40.97564211666667
421, 56.40961158333333, 40.9756422
422, 56.40961156666667, 40.97564213333333
423, 56.40961156666667, 40.97564213333333
424, 56.40961158333333, 40.97564216666667
425, 56.40961226666667, 40.9756409
426, 56.40961226666667, 40.9756409
427, 56.40961303333333, 40.97564021666667
428, 56.40961308333333, 40.975640166666665
429, 56.40961308333333, 40.975640166666665
430, 56.40961311666667, 40.97564006666667
431, 56.40961311666667, 40.97564006666667
432, 56.40961311666667, 40.97564006666667
433, 56.40961311666667, 40.97564006666667
434, 56.40961311666667, 40.97564006666667
435, 56.40961311666667, 40.97564006666667
436, 56.40961311666667, 40.97564006666667
437, 56.40961311666667, 40.97564006666667
438, 56.409580549999994, 40.975687416666666
439, 56.40961309999999, 40.97564006666667
440, 56.40961309999999, 40.97564006666667
441, 56.40961263333333, 40.97564033333333
442, 56.40961263333333, 40.97564033333333
443, 56.409612383333325, 40.97564078333333
444, 56.40961228333334, 40.975640766666665
445, 56.40961228333334, 40.975640766666665
446, 56.40961220000001, 40.97564078333333
447, 56.40961216666666, 40.97564083333334
448, 56.409611766666664, 40.97564100000001
449, 56.409611766666664, 40.97564100000001
450, 56.409608083333325, 40.97564176666667
451, 56.409607083333334, 40.97564216666667
452, 56.40960546666666, 40.975642533333335
453, 56.40960546666666, 40.975642533333335
454, 56.40960355000001, 40.97564298333334
455, 56.409602916666664, 40.975643116666674
456, 56.40960239999999, 40.97564321666667
457, 56.40960239999999, 40.97564321666667
458, 56.40960185000001, 40.975643016666666
459, 56.40960171666667, 40.975643116666674
460, 56.40960140000001, 40.97564323333334
461, 56.40960135, 40.975643250000005
462, 56.40960135, 40.975643250000005
463, 56.40960135, 40.975643250000005
464, 56.40960135, 40.975643250000005
465, 56.40960135, 40.975643250000005
466, 56.40960135, 40.975643250000005
467, 56.40960135, 40.975643250000005
468, 56.40960135, 40.975643250000005
469, 56.40953228333333, 40.97575848333334
553, 56.411460133333335, 40.97597916666667
554, 56.411460133333335, 40.97597916666667
555, 56.411460133333335, 40.97597916666667
556, 56.4114807, 40.97593858333333
557, 56.4114807, 40.97593858333333
558, 56.4114807, 40.97593858333333
559, 56.411499166666665, 40.97590651666666
560, 56.411499166666665, 40.97590651666666
561, 56.41151588333334, 40.975881783333335
562, 56.41151588333334, 40.975881783333335
563, 56.41151588333334, 40.975881783333335
564, 56.41151588333334, 40.975881783333335
565, 56.41153228333332, 40.97585851666667
566, 56.41153228333332, 40.97585851666667
567, 56.41153228333332, 40.97585851666667
568, 56.41153228333332, 40.97585851666667
569, 56.41168088333334, 40.97558455
570, 56.41168088333334, 40.97558455
571, 56.41168088333334, 40.97558455
572, 56.41169216666667, 40.97558603333334
573, 56.41169216666667, 40.97558603333334
574, 56.41169216666667, 40.97558603333334
575, 56.41170343333333, 40.975587516666664
576, 56.41170343333333, 40.975587516666664
577, 56.41170343333333, 40.975587516666664
578, 56.41170343333333, 40.975587516666664
672, 56.41191908333334, 40.975985300000005
673, 56.41191908333334, 40.975985300000005
674, 56.41191595000001, 40.97599146666667
675, 56.41191595000001, 40.97599146666667
676, 56.41181506666666, 40.97570245
677, 56.41181506666666, 40.97570245
678, 56.41173151666667, 40.97531394999999
679, 56.41173151666667, 40.97531394999999
680, 56.411744283333334, 40.97539553333334
681, 56.411744283333334, 40.97539553333334
682, 56.41175133333333, 40.975435233333336
683, 56.41175133333333, 40.975435233333336
684, 56.41178651666667, 40.97577043333333
685, 56.41178651666667, 40.97577043333333
686, 56.41178516666667, 40.97580223333333
687, 56.41178516666667, 40.97580223333333
688, 56.41178516666667, 40.97580223333333
689, 56.41179153333333, 40.975694733333334
690, 56.41179153333333, 40.975694733333334
691, 56.411795500000004, 40.975627016666664
692, 56.411795500000004, 40.975627016666664
693, 56.41179498333333, 40.97556603333333
694, 56.41179498333333, 40.97556603333333
695, 56.41179635, 40.97552725
696, 56.41179635, 40.97552725
697, 56.411798233333336, 40.97549351666667
698, 56.411798233333336, 40.97549351666667
699, 56.41179703333334, 40.975483483333335
700, 56.41179703333334, 40.975483483333335
701, 56.41179363333333, 40.975491166666664
702, 56.41179363333333, 40.975491166666664
703, 56.41179363333333, 40.975491166666664
704, 56.41178841666666, 40.97549881666666
705, 56.41178841666666, 40.97549881666666
706, 56.411784350000005, 40.97549135
707, 56.411784350000005, 40.97549135
708, 56.411781649999995, 40.97547423333333
709, 56.411781649999995, 40.97547423333333
710, 56.411779633333325, 40.975473699999995
711, 56.411779633333325, 40.975473699999995
712, 56.411781149999996, 40.975498083333335
713, 56.411781149999996, 40.975498083333335
714, 56.41179091666667, 40.97553034999999
715, 56.41179091666667, 40.97553034999999
716, 56.41179091666667, 40.97553034999999
717, 56.41178453333334, 40.97553753333333
718, 56.41178453333334, 40.97553753333333
719, 56.411729016666676, 40.975467566666666
720, 56.411729016666676, 40.975467566666666
721, 56.41170271666667, 40.97542573333333
722, 56.41170271666667, 40.97542573333333
723, 56.41168604999999, 40.97540815
724, 56.41168604999999, 40.97540815
725, 56.41167886666667, 40.97539723333334
726, 56.41167886666667, 40.97539723333334
727, 56.411675499999994, 40.97539605
728, 56.411675499999994, 40.97539605
729, 56.411672816666666, 40.97540086666667
730, 56.411672816666666, 40.97540086666667
731, 56.41167463333333, 40.97538326666667
732, 56.41167463333333, 40.97538326666667
733, 56.411674649999995, 40.975377066666674
734, 56.411674649999995, 40.975377066666674
735, 56.411675216666666, 40.975356766666664
736, 56.411675216666666, 40.975356766666664
737, 56.41167498333332, 40.97534923333333
738, 56.411677766666664, 40.97534363333333
739, 56.411677766666664, 40.97534363333333
740, 56.41168145, 40.97534611666667
741, 56.411682750000004, 40.9753472
742, 56.41168406666667, 40.97535848333333
743, 56.411684666666666, 40.975364400000004
744, 56.41168483333332, 40.97536631666667
745, 56.411684900000004, 40.97536731666666
746, 56.411684900000004, 40.97536731666666
747, 56.41168491666667, 40.975367899999995
748, 56.41169068333333, 40.9753926
749, 56.41169101666666, 40.9753943
750, 56.41169101666666, 40.9753943
751, 56.41169119999999, 40.97539513333333
752, 56.41169133333332, 40.97539596666666
753, 56.41169133333332, 40.97539596666666
754, 56.41169136666667, 40.97539655
755, 56.41169143333333, 40.97539716666667
756, 56.41169173333332, 40.975398166666665
757, 56.41169173333332, 40.975398166666665
758, 56.41169199999999, 40.975398549999994
759, 56.41169215, 40.975398750000004
760, 56.41169215, 40.975398750000004
761, 56.41169218333332, 40.97539880000001
762, 56.411692233333326, 40.97539858333333
763, 56.411692233333326, 40.97539858333333
764, 56.41169203333334, 40.97539836666666
765, 56.4116919, 40.97539836666666
766, 56.4116919, 40.97539836666666
767, 56.41169180000001, 40.97539836666666
768, 56.41169176666667, 40.97539805
769, 56.41169176666667, 40.97539805
770, 56.41169175, 40.97539818333333
771, 56.41169175, 40.975398283333334
772, 56.41169175, 40.975398283333334
773, 56.41169175, 40.9753986
774, 56.41169114999999, 40.9753974
775, 56.41169114999999, 40.9753974
776, 56.41169083333333, 40.97539678333334
777, 56.41169085, 40.97539766666666
778, 56.41169085, 40.97539766666666
779, 56.411690083333326, 40.97539653333333
780, 56.41168968333333, 40.97539616666667
781, 56.41168968333333, 40.97539616666667
782, 56.411689633333324, 40.97539634999999
783, 56.41168958333332, 40.975396466666666
784, 56.41168958333332, 40.975396466666666
785, 56.41168955, 40.97539653333333
786, 56.41168951666668, 40.975396466666666
787, 56.41168951666668, 40.975396466666666
788, 56.41168944999999, 40.97539666666666
789, 56.41168941666667, 40.97539656666667
790, 56.41168941666667, 40.97539656666667
791, 56.41168938333333, 40.97539683333333
792, 56.411689366666664, 40.97539693333333
793, 56.411689366666664, 40.97539693333333
794, 56.411689366666664, 40.975396866666664
795, 56.41168935, 40.97539656666667
796, 56.411689333333335, 40.975396583333335
797, 56.41168931666666, 40.97539656666667
798, 56.41168931666666, 40.97539656666667
799, 56.411689333333335, 40.97539645
800, 56.411689333333335, 40.9753965
801, 56.411689333333335, 40.9753965
802, 56.411689333333335, 40.97539651666667
803, 56.411689333333335, 40.97539651666667
804, 56.41168923333333, 40.975396583333335
805, 56.41168921666667, 40.97539645
806, 56.41168921666667, 40.97539645
807, 56.411689200000005, 40.97539638333334
808, 56.411689200000005, 40.97539636666667
809, 56.41168916666667, 40.975396333333336
810, 56.41168915, 40.97539623333333
811, 56.41168915, 40.97539623333333
812, 56.411689116666665, 40.975396200000006
813, 56.411688983333335, 40.97539625000001
814, 56.411688983333335, 40.97539625000001
815, 56.41168899999999, 40.97539618333334
816, 56.41168899999999, 40.97539618333334
817, 56.41168899999999, 40.9753961
818, 56.41168901666667, 40.975396133333334
819, 56.41168901666667, 40.975396133333334
820, 56.41168901666667, 40.97539623333333
821, 56.41168901666667, 40.975396483333334
822, 56.41168901666667, 40.975396483333334
823, 56.41168899999999, 40.97539663333334
824, 56.41168899999999, 40.97539663333334
825, 56.41168899999999, 40.975396716666665
826, 56.41168901666667, 40.97539675
827, 56.41168901666667, 40.97539675
828, 56.41168899999999, 40.97539678333334
829, 56.41168901666667, 40.97539675
830, 56.41168901666667, 40.97539675
831, 56.41168899999999, 40.9753969
832, 56.41168896666667, 40.97539703333334
833, 56.41168896666667, 40.97539703333334
834, 56.41168893333334, 40.975397183333335
835, 56.41168891666666, 40.97539728333333
836, 56.41168891666666, 40.97539728333333
837, 56.4116889, 40.9753974
838, 56.4116889, 40.97539726666666
839, 56.4116889, 40.97539726666666
840, 56.4116889, 40.97539723333334
841, 56.4116889, 40.97539723333334
842, 56.4116889, 40.97539723333334
843, 56.41168893333334, 40.97539706666666
844, 56.41168896666667, 40.97539691666667
845, 
